IndexNote;IndexClient;nbcouverts;DateDepart;DateArrivee;NbAdultes;NbEnfants;Nuitees;IModeReglement;DatePrestation;PrixUnitaire;Quantite;IProduitVente;CodeStatistique;LibelleStatistique;IndexPointDeVente
1298;755;;28/04/2018;21/04/2018;4;0;7;2;478;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;4;0;7;2;478;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;5;0;7;2;478;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;478;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;478;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;478;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;478;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;4;0;7;2;478;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;478;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;478;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;478;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;479;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;1;0;7;2;479;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;479;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;479;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;479;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;4;0;7;2;479;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;4;0;7;2;479;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;5;0;7;2;479;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;479;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;479;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;479;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;479;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;4;0;7;2;479;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;479;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;479;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;479;0,9;2;154;TAXE;TAXE-SEJOUR;1
1287;964;;20/04/2018;16/04/2018;4;0;4;6;473;141;1;144;CHB;CHAMBRE;1
1287;964;;20/04/2018;16/04/2018;1;0;4;6;473;141;1;144;CHB;CHAMBRE;1
1287;964;;20/04/2018;16/04/2018;3;0;4;6;473;141;1;144;CHB;CHAMBRE;1
1287;964;;20/04/2018;16/04/2018;1;0;4;6;473;141;1;144;CHB;CHAMBRE;1
1287;964;;20/04/2018;16/04/2018;2;0;4;6;473;141;1;144;CHB;CHAMBRE;1
1287;964;;20/04/2018;16/04/2018;2;0;4;6;473;141;1;144;CHB;CHAMBRE;1
1287;964;;20/04/2018;16/04/2018;4;0;4;6;483;748;1;197;DEB;DEBOURS
1287;964;;20/04/2018;16/04/2018;1;0;4;6;483;748;1;197;DEB;DEBOURS
1287;964;;20/04/2018;16/04/2018;3;0;4;6;483;748;1;197;DEB;DEBOURS
1287;964;;20/04/2018;16/04/2018;1;0;4;6;483;748;1;197;DEB;DEBOURS
1287;964;;20/04/2018;16/04/2018;2;0;4;6;483;748;1;197;DEB;DEBOURS
1287;964;;20/04/2018;16/04/2018;2;0;4;6;483;748;1;197;DEB;DEBOURS
1288;;;06/05/2018;05/05/2018;2;0;1;3;489;0,9;2;154;TAXE;TAXE-SEJOUR;1
1288;;;06/05/2018;05/05/2018;2;0;1;3;489;63;1;141;CHB;CHAMBRE;1
1288;;;06/05/2018;05/05/2018;2;0;1;3;489;11;2;146;PDJ;PETIT-DEJ;1
1289;973;;06/05/2018;05/05/2018;2;1;1;3;489;128;1;210;CHB;CHAMBRE;1
1290;1107;;06/05/2018;05/05/2018;2;2;1;5;489;84,88;1;212;CHB;CHAMBRE;1
1290;1107;;06/05/2018;05/05/2018;2;2;1;1;489;84,88;1;212;CHB;CHAMBRE;1
1291;1125;;06/05/2018;05/05/2018;2;0;1;7;489;76,5;1;168;CHB;CHAMBRE;1
1291;1125;;06/05/2018;05/05/2018;2;0;1;2;489;76,5;1;168;CHB;CHAMBRE;1
1292;1127;;06/05/2018;05/05/2018;2;0;1;3;489;0,9;2;154;TAXE;TAXE-SEJOUR;1
1292;1127;;06/05/2018;05/05/2018;2;0;1;3;489;79;1;142;CHB;CHAMBRE;1
1292;1127;;06/05/2018;05/05/2018;2;0;1;3;489;11;2;146;PDJ;PETIT-DEJ;1
1293;1126;;06/05/2018;05/05/2018;2;0;1;3;489;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;480;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;1;0;7;2;480;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;480;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;480;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;480;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;4;0;7;2;480;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;4;0;7;2;480;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;5;0;7;2;480;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;480;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;480;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;480;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;480;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;4;0;7;2;480;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;480;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;480;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;480;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;481;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;1;0;7;2;481;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;481;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;481;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;481;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;4;0;7;2;481;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;4;0;7;2;481;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;5;0;7;2;481;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;481;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;481;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;481;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;481;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;4;0;7;2;481;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;481;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;481;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;481;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;475;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;1;0;7;2;475;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;475;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;475;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;475;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;4;0;7;2;475;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;4;0;7;2;475;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;5;0;7;2;475;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;475;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;475;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;475;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;475;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;4;0;7;2;475;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;475;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;475;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;475;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;476;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;1;0;7;2;476;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;476;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;476;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;476;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;4;0;7;2;476;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;4;0;7;2;476;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;5;0;7;2;476;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;476;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;476;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;476;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;476;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;4;0;7;2;476;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;476;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;476;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;476;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;477;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;1;0;7;2;477;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;477;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;477;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;477;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;4;0;7;2;477;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;4;0;7;2;477;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;5;0;7;2;477;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;477;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;477;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;477;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;477;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;4;0;7;2;477;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;477;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;477;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;477;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;478;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;1;0;7;2;478;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;478;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;478;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;478;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;4;0;7;2;478;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;4;0;7;2;478;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;5;0;7;2;478;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;478;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;478;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;478;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;478;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;4;0;7;2;478;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;478;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;478;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;478;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;479;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;1;0;7;2;479;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;479;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;479;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;479;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;4;0;7;2;479;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;4;0;7;2;479;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;5;0;7;2;479;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;479;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;479;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;479;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;479;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;4;0;7;2;479;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;479;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;479;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;479;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;480;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;1;0;7;2;480;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;480;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;480;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;480;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;4;0;7;2;480;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;4;0;7;2;480;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;5;0;7;2;480;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;480;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;480;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;480;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;480;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;4;0;7;2;480;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;480;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;480;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;480;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;481;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;1;0;7;2;481;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;481;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;481;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;481;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;4;0;7;2;481;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;4;0;7;2;481;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;5;0;7;2;481;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;481;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;481;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;481;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;481;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;4;0;7;2;481;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;481;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;481;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;481;24;1;142;CHB;CHAMBRE;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;475;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;1;0;7;2;475;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;475;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;475;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;475;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;4;0;7;2;475;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;4;0;7;2;475;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;5;0;7;2;475;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;475;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;475;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;475;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;475;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;4;0;7;2;475;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;475;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;475;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;475;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;476;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;1;0;7;2;476;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;476;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;476;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;476;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;4;0;7;2;476;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;4;0;7;2;476;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;5;0;7;2;476;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;476;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;476;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;476;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;476;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;4;0;7;2;476;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;476;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;476;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;476;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;477;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;1;0;7;2;477;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;477;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;477;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;477;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;4;0;7;2;477;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;4;0;7;2;477;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;5;0;7;2;477;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;477;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;477;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;477;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;477;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;4;0;7;2;477;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;477;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;477;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;477;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;478;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;1;0;7;2;478;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;478;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;478;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;478;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;4;0;7;2;478;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;4;0;7;2;478;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;5;0;7;2;478;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;478;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;478;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;478;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;478;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;4;0;7;2;478;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;478;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;2;0;7;2;478;0,9;2;154;TAXE;TAXE-SEJOUR;1
1298;755;;28/04/2018;21/04/2018;3;0;7;2;478;0,9;2;154;TAXE;TAXE-SEJOUR;1
