IndexNote;IndexClient;nbcouverts;DateDepart;DateArrivee;NbAdultes;NbEnfants;Nuitees;IModeReglement;DatePrestation;PrixUnitaire;Quantite;IProduitVente;CodeStatistique;LibelleStatistique;IndexPointDeVente
1339;757;2;03/05/2018;28/04/2018;2;0;5;6;28/04/2018;38;2;166;FORF;FORFAIT;2
1356;;5;;;;;;3;27/05/2018;2,5;1;174;BARS;BAR-SOFT;3
1356;;5;;;;;;7;27/05/2018;2,5;1;174;BARS;BAR-SOFT;3
1357;;4;;;;;;3;27/05/2018;35;4;183;REST;RESTAURANT;2
1357;;4;;;;;;3;27/05/2018;12;1;182;REST;RESTAURANT;2
1357;;4;;;;;;3;27/05/2018;20;1;48;BARA;BAR-ALCOOL;3
1357;;4;;;;;;3;27/05/2018;6;2;128;BARA;BAR-ALCOOL;3
1357;;4;;;;;;3;27/05/2018;4;2;118;BARS;BAR-SOFT;3
1357;;4;;;;;;3;27/05/2018;2;3;173;BARS;BAR-SOFT;3
1358;;6;;;;;;3;27/05/2018;35;6;183;REST;RESTAURANT;2
1358;;6;;;;;;3;27/05/2018;35;6;183;REST;RESTAURANT;2
1358;;6;;;;;;3;27/05/2018;39;1;218;BARA;BAR-ALCOOL;3
1358;;6;;;;;;3;27/05/2018;39;1;218;BARA;BAR-ALCOOL;3
1358;;6;;;;;;3;27/05/2018;4;1;105;BARA;BAR-ALCOOL;3
1358;;6;;;;;;3;27/05/2018;4;1;105;BARA;BAR-ALCOOL;3
1358;;6;;;;;;3;27/05/2018;5;1;108;BARA;BAR-ALCOOL;3
1358;;6;;;;;;3;27/05/2018;5;1;108;BARA;BAR-ALCOOL;3
1358;;6;;;;;;3;27/05/2018;4;2;118;BARS;BAR-SOFT;3
1358;;6;;;;;;3;27/05/2018;4;2;118;BARS;BAR-SOFT;3
1358;;6;;;;;;3;27/05/2018;5;2;190;BARA;BAR-ALCOOL;3
1358;;6;;;;;;3;27/05/2018;5;2;190;BARA;BAR-ALCOOL;3
1372;959;2;03/06/2018;30/05/2018;2;0;4;3;30/05/2018;5;3;190;BARA;BAR-ALCOOL;3
1376;959;2;03/06/2018;30/05/2018;2;0;4;3;30/05/2018;15;2;183;REST;RESTAURANT;2
1376;959;2;03/06/2018;30/05/2018;2;0;4;3;02/06/2018;34;2;183;REST;RESTAURANT;2
1376;959;2;03/06/2018;30/05/2018;2;0;4;3;02/06/2018;25;2;32;BARA;BAR-ALCOOL;3
1377;959;2;03/06/2018;30/05/2018;2;0;4;3;30/05/2018;22;1;38;BARA;BAR-ALCOOL;3
1374;959;2;03/06/2018;30/05/2018;2;0;4;3;30/05/2018;22;1;38;BARA;BAR-ALCOOL;3
1377;959;2;03/06/2018;30/05/2018;2;0;4;3;30/05/2018;6;1;122;BARA;BAR-ALCOOL;3
1379;;4;;;;;;5;30/05/2018;10;3;4;REST;RESTAURANT;2
1379;;4;;;;;;1;30/05/2018;10;3;4;REST;RESTAURANT;2
1379;;4;;;;;;3;30/05/2018;10;3;4;REST;RESTAURANT;2
1379;;4;;;;;;5;30/05/2018;11;1;221;REST;RESTAURANT;2
1379;;4;;;;;;1;30/05/2018;11;1;221;REST;RESTAURANT;2
1379;;4;;;;;;3;30/05/2018;11;1;221;REST;RESTAURANT;2
1379;;4;;;;;;5;30/05/2018;5,5;4;219;REST;RESTAURANT;2
1379;;4;;;;;;1;30/05/2018;5,5;4;219;REST;RESTAURANT;2
1379;;4;;;;;;3;30/05/2018;5,5;4;219;REST;RESTAURANT;2
1379;;4;;;;;;5;30/05/2018;4;7;106;BARA;BAR-ALCOOL;3
1379;;4;;;;;;1;30/05/2018;4;7;106;BARA;BAR-ALCOOL;3
1379;;4;;;;;;3;30/05/2018;4;7;106;BARA;BAR-ALCOOL;3
1379;;4;;;;;;5;30/05/2018;22;1;38;BARA;BAR-ALCOOL;3
1379;;4;;;;;;1;30/05/2018;22;1;38;BARA;BAR-ALCOOL;3
1379;;4;;;;;;3;30/05/2018;22;1;38;BARA;BAR-ALCOOL;3
1379;;4;;;;;;5;30/05/2018;6;4;122;BARA;BAR-ALCOOL;3
1379;;4;;;;;;1;30/05/2018;6;4;122;BARA;BAR-ALCOOL;3
1379;;4;;;;;;3;30/05/2018;6;4;122;BARA;BAR-ALCOOL;3
1377;959;2;03/06/2018;30/05/2018;2;0;4;3;31/05/2018;6;1;185;BARA;BAR-ALCOOL;3
1376;959;2;03/06/2018;30/05/2018;2;0;4;3;31/05/2018;3;1;193;BARS;BAR-SOFT;3
1371;959;1;03/06/2018;30/05/2018;1;0;4;3;31/05/2018;3;1;193;BARS;BAR-SOFT;3
1365;1165;2;30/05/2018;29/05/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;1;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;1;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;1;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;1;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;1;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;1;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;1;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;1;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;1;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;1;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;1;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;1;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;1;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;1;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;1;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;1;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;1;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;1;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;1;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;1;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;1;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;1;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;1;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;1;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;1;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;1;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;30/05/2018;29/05/2018;2;0;1;1;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;1;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;1;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;3;29/05/2018;26;2;163;FORF;FORFAIT;2
1365;1165;2;04/06/2018;03/06/2018;2;0;1;1;29/05/2018;26;2;163;FORF;FORFAIT;2
1339;757;2;03/05/2018;28/04/2018;2;0;5;6;29/04/2018;38;2;166;FORF;FORFAIT;2
1339;757;2;03/05/2018;28/04/2018;2;0;5;6;29/04/2018;38;2;166;FORF;FORFAIT;2
1339;757;3;03/05/2018;28/04/2018;3;0;5;6;29/04/2018;38;2;166;FORF;FORFAIT;2
1339;757;1;03/05/2018;28/04/2018;1;0;5;6;29/04/2018;38;2;166;FORF;FORFAIT;2
1339;757;3;03/05/2018;28/04/2018;3;0;5;6;29/04/2018;38;2;166;FORF;FORFAIT;2
1339;757;2;03/05/2018;28/04/2018;2;0;5;6;29/04/2018;38;2;166;FORF;FORFAIT;2
1339;757;5;03/05/2018;28/04/2018;5;0;5;6;29/04/2018;38;2;166;FORF;FORFAIT;2
1339;757;3;03/05/2018;28/04/2018;3;0;5;6;29/04/2018;38;2;166;FORF;FORFAIT;2
1339;757;4;03/05/2018;28/04/2018;4;0;5;6;29/04/2018;38;2;166;FORF;FORFAIT;2
1339;757;1;03/05/2018;28/04/2018;1;0;5;6;29/04/2018;38;2;166;FORF;FORFAIT;2
1339;757;2;03/05/2018;28/04/2018;2;0;5;6;29/04/2018;38;2;166;FORF;FORFAIT;2
1339;757;2;03/05/2018;28/04/2018;2;0;5;6;30/04/2018;38;2;166;FORF;FORFAIT;2
1339;757;2;03/05/2018;28/04/2018;2;0;5;6;30/04/2018;38;2;166;FORF;FORFAIT;2
1339;757;3;03/05/2018;28/04/2018;3;0;5;6;30/04/2018;38;2;166;FORF;FORFAIT;2
1339;757;1;03/05/2018;28/04/2018;1;0;5;6;30/04/2018;38;2;166;FORF;FORFAIT;2
1339;757;3;03/05/2018;28/04/2018;3;0;5;6;30/04/2018;38;2;166;FORF;FORFAIT;2
1339;757;2;03/05/2018;28/04/2018;2;0;5;6;30/04/2018;38;2;166;FORF;FORFAIT;2
1339;757;5;03/05/2018;28/04/2018;5;0;5;6;30/04/2018;38;2;166;FORF;FORFAIT;2
1339;757;3;03/05/2018;28/04/2018;3;0;5;6;30/04/2018;38;2;166;FORF;FORFAIT;2
1339;757;4;03/05/2018;28/04/2018;4;0;5;6;30/04/2018;38;2;166;FORF;FORFAIT;2
1339;757;1;03/05/2018;28/04/2018;1;0;5;6;30/04/2018;38;2;166;FORF;FORFAIT;2
1339;757;2;03/05/2018;28/04/2018;2;0;5;6;30/04/2018;38;2;166;FORF;FORFAIT;2
1339;757;2;03/05/2018;28/04/2018;2;0;5;6;01/05/2018;38;2;166;FORF;FORFAIT;2
1339;757;2;03/05/2018;28/04/2018;2;0;5;6;01/05/2018;38;2;166;FORF;FORFAIT;2
1339;757;3;03/05/2018;28/04/2018;3;0;5;6;01/05/2018;38;2;166;FORF;FORFAIT;2
1339;757;1;03/05/2018;28/04/2018;1;0;5;6;01/05/2018;38;2;166;FORF;FORFAIT;2
1339;757;3;03/05/2018;28/04/2018;3;0;5;6;01/05/2018;38;2;166;FORF;FORFAIT;2
1339;757;2;03/05/2018;28/04/2018;2;0;5;6;01/05/2018;38;2;166;FORF;FORFAIT;2
1339;757;5;03/05/2018;28/04/2018;5;0;5;6;01/05/2018;38;2;166;FORF;FORFAIT;2
1339;757;3;03/05/2018;28/04/2018;3;0;5;6;01/05/2018;38;2;166;FORF;FORFAIT;2
1339;757;4;03/05/2018;28/04/2018;4;0;5;6;01/05/2018;38;2;166;FORF;FORFAIT;2
1339;757;1;03/05/2018;28/04/2018;1;0;5;6;01/05/2018;38;2;166;FORF;FORFAIT;2
1339;757;2;03/05/2018;28/04/2018;2;0;5;6;01/05/2018;38;2;166;FORF;FORFAIT;2
1339;757;2;03/05/2018;28/04/2018;2;0;5;6;02/05/2018;38;2;166;FORF;FORFAIT;2
1339;757;2;03/05/2018;28/04/2018;2;0;5;6;02/05/2018;38;2;166;FORF;FORFAIT;2
1339;757;3;03/05/2018;28/04/2018;3;0;5;6;02/05/2018;38;2;166;FORF;FORFAIT;2
1339;757;1;03/05/2018;28/04/2018;1;0;5;6;02/05/2018;38;2;166;FORF;FORFAIT;2
1339;757;3;03/05/2018;28/04/2018;3;0;5;6;02/05/2018;38;2;166;FORF;FORFAIT;2
1339;757;2;03/05/2018;28/04/2018;2;0;5;6;02/05/2018;38;2;166;FORF;FORFAIT;2
1339;757;5;03/05/2018;28/04/2018;5;0;5;6;02/05/2018;38;2;166;FORF;FORFAIT;2
1339;757;3;03/05/2018;28/04/2018;3;0;5;6;02/05/2018;38;2;166;FORF;FORFAIT;2
1339;757;4;03/05/2018;28/04/2018;4;0;5;6;02/05/2018;38;2;166;FORF;FORFAIT;2
1339;757;1;03/05/2018;28/04/2018;1;0;5;6;02/05/2018;38;2;166;FORF;FORFAIT;2
1339;757;2;03/05/2018;28/04/2018;2;0;5;6;02/05/2018;38;2;166;FORF;FORFAIT;2
1358;;6;;;;;;3;27/05/2018;2;5;173;BARS;BAR-SOFT;3
1358;;6;;;;;;3;27/05/2018;2;5;173;BARS;BAR-SOFT;3
1359;;2;;;;;;3;27/05/2018;35;2;183;REST;RESTAURANT;2
1359;;2;;;;;;3;27/05/2018;4;1;193;BARS;BAR-SOFT;3
1359;;2;;;;;;3;27/05/2018;2;1;173;BARS;BAR-SOFT;3
1359;;2;;;;;;3;27/05/2018;3,5;1;176;BARS;BAR-SOFT;3
1359;;2;;;;;;3;27/05/2018;4;2;105;BARA;BAR-ALCOOL;3
1360;;5;;;;;;7;27/05/2018;35;5;183;REST;RESTAURANT;2
1360;;5;;;;;;3;27/05/2018;35;5;183;REST;RESTAURANT;2
1360;;5;;;;;;3;27/05/2018;35;5;183;REST;RESTAURANT;2
1360;;5;;;;;;1;27/05/2018;35;5;183;REST;RESTAURANT;2
1360;;5;;;;;;7;27/05/2018;4;1;193;BARS;BAR-SOFT;3
1360;;5;;;;;;3;27/05/2018;4;1;193;BARS;BAR-SOFT;3
1360;;5;;;;;;3;27/05/2018;4;1;193;BARS;BAR-SOFT;3
1360;;5;;;;;;1;27/05/2018;4;1;193;BARS;BAR-SOFT;3
1360;;5;;;;;;7;27/05/2018;34;1;218;BARA;BAR-ALCOOL;3
1360;;5;;;;;;3;27/05/2018;34;1;218;BARA;BAR-ALCOOL;3
1360;;5;;;;;;3;27/05/2018;34;1;218;BARA;BAR-ALCOOL;3
1360;;5;;;;;;1;27/05/2018;34;1;218;BARA;BAR-ALCOOL;3
1360;;5;;;;;;7;27/05/2018;3,5;1;176;BARS;BAR-SOFT;3
1360;;5;;;;;;3;27/05/2018;3,5;1;176;BARS;BAR-SOFT;3
1360;;5;;;;;;3;27/05/2018;3,5;1;176;BARS;BAR-SOFT;3
1360;;5;;;;;;1;27/05/2018;3,5;1;176;BARS;BAR-SOFT;3
1360;;5;;;;;;7;27/05/2018;2;4;173;BARS;BAR-SOFT;3
1360;;5;;;;;;3;27/05/2018;2;4;173;BARS;BAR-SOFT;3
1360;;5;;;;;;3;27/05/2018;2;4;173;BARS;BAR-SOFT;3
1360;;5;;;;;;1;27/05/2018;2;4;173;BARS;BAR-SOFT;3
1361;;3;;;;;;3;27/05/2018;35;3;183;REST;RESTAURANT;2
1361;;3;;;;;;3;27/05/2018;35;3;183;REST;RESTAURANT;2
1361;;3;;;;;;3;27/05/2018;12;1;182;REST;RESTAURANT;2
1361;;3;;;;;;3;27/05/2018;12;1;182;REST;RESTAURANT;2
1361;;3;;;;;;3;27/05/2018;49;1;216;BARA;BAR-ALCOOL;3
1361;;3;;;;;;3;27/05/2018;49;1;216;BARA;BAR-ALCOOL;3
1361;;3;;;;;;3;27/05/2018;5;2;108;BARA;BAR-ALCOOL;3
1361;;3;;;;;;3;27/05/2018;5;2;108;BARA;BAR-ALCOOL;3
1361;;3;;;;;;3;27/05/2018;3;1;119;BARS;BAR-SOFT;3
1361;;3;;;;;;3;27/05/2018;3;1;119;BARS;BAR-SOFT;3
1361;;3;;;;;;3;27/05/2018;2;2;173;BARS;BAR-SOFT;3
1361;;3;;;;;;3;27/05/2018;2;2;173;BARS;BAR-SOFT;3
1362;;4;;;;;;3;27/05/2018;35;4;183;REST;RESTAURANT;2
1362;;4;;;;;;3;27/05/2018;4;3;105;BARA;BAR-ALCOOL;3
1362;;4;;;;;;3;27/05/2018;5;1;107;BARA;BAR-ALCOOL;3
1362;;4;;;;;;3;27/05/2018;39;1;218;BARA;BAR-ALCOOL;3
1377;959;2;03/06/2018;30/05/2018;2;0;4;3;31/05/2018;14;1;39;BARA;BAR-ALCOOL;3
1375;959;2;03/06/2018;30/05/2018;2;0;4;3;31/05/2018;17;1;183;REST;RESTAURANT;2
1375;959;2;03/06/2018;30/05/2018;2;0;4;3;31/05/2018;11;1;43;BARA;BAR-ALCOOL;3
1373;959;2;03/06/2018;30/05/2018;2;0;4;3;31/05/2018;17;2;183;REST;RESTAURANT;2
1373;959;2;03/06/2018;30/05/2018;2;0;4;3;31/05/2018;11;2;43;BARA;BAR-ALCOOL;3
1377;959;2;03/06/2018;30/05/2018;2;0;4;3;31/05/2018;17;1;183;REST;RESTAURANT;2
1377;959;2;03/06/2018;30/05/2018;2;0;4;3;31/05/2018;11;1;43;BARA;BAR-ALCOOL;3
1376;959;2;03/06/2018;30/05/2018;2;0;4;3;31/05/2018;17;2;183;REST;RESTAURANT;2
1376;959;2;03/06/2018;30/05/2018;2;0;4;3;31/05/2018;11;2;43;BARA;BAR-ALCOOL;3
1371;959;1;03/06/2018;30/05/2018;1;0;4;3;31/05/2018;14;1;183;REST;RESTAURANT;2
1373;959;2;03/06/2018;30/05/2018;2;0;4;3;01/06/2018;4;1;106;BARA;BAR-ALCOOL;3
1377;959;2;03/06/2018;30/05/2018;2;0;4;3;01/06/2018;4,5;2;195;BARA;BAR-ALCOOL;3
1373;959;2;03/06/2018;30/05/2018;2;0;4;3;01/06/2018;4;1;106;BARA;BAR-ALCOOL;3
